state_code,city,lat,lon,price_per_gallon,name,address,opis_id
AZ,Williams,32.841524,-110.275339,3.5957,LOVES TRAVEL STOP #553,"I-40 E, EXIT 163",69426
TX,Burnet,30.742722,-96.866402,2.9157,CIRCLE K #2741559,US-281 & SR-29,69434
TX,Pleasanton,28.9669,-98.517,2.949,CIRCLE K #2741077,SR-97 & CR-433,69436
IN,Evansville,40.78472,-87.625925,3.699,CountryMark,SR-66,69437
MO,Neosho,39.156085,-92.54425,3.3973,LOVES TRAVEL STOP #585,"I-49/US-71, EXIT 27 & SR-86",69438
KS,Mcpherson,37.967776,-98.623545,3.324,LOVES TRAVEL STOP #608,"I-135, EXIT 60 & US-56",69439
IN,Woodburn,41.231779,-85.402396,3.849,LOVES TRAVEL STOP #592,US-24 & SR-101,69440
TX,Baird,31.154487,-97.289932,3.1073,LOVES TRAVEL STOP #610,"I-20, EXIT 307 & US-283",69441
TX,Carrizo Springs,28.5225,-99.8601,3.279,Eagle #51,US-83 & FM-1917,69442
LA,Farmerville,32.258195,-93.023687,3.479,SUPER SAVE #4,SR-33 & SR-15,69446
TX,Lubbock,33.5779,-101.8552,2.9573,STRIPES #42525,"I-27/US-87, EXIT 2",69448
FL,Jacksonville,30.3322,-81.6557,3.399,LOVES TRAVEL STOP #603,I-95 EXIT 366 AT PECAN PARK RD,69451
PA,Towanda,41.455458,-75.842108,3.999,DANDY MINI MART #5,HWY 6,69452
TX,Woodville,30.776,-94.4188,3.149,7-ELEVEN #41033,US-69,69453
IN,Taylorsville,38.525897,-85.843572,3.3573,SPEEDWAY #6092,"I-65, EXIT 76A & US-31",69454
WI,Milwaukee,43.0389,-87.9065,3.3657,SPEEDWAY #4214,"I-45, EXIT 46 & US-100",69455
IA,Peosta,40.982127,-92.742879,3.489,PEOSTA KWIK STOP,"US-20, EXIT 308",69458
IL,New Baden,39.378869,-89.136137,3.849,LOVES TRAVEL STOP #583,"I-64, EXIT 27 & SR-161",69459
MS,Poplarville,32.67694,-87.640461,3.1757,LOVES TRAVEL STOP #619,"I-59, EXIT 29 & SR-26",69462
WY,Gillette,44.2911,-105.5022,3.3657,MAVERIK COUNTRY STORE #476,US-59,69465
TX,Floresville,29.1349,-98.1567,2.9957,CIRCLE K #2741547,US-181,69467
TX,Perryton,32.083899,-96.63699,2.999,TOOT N TOTUM #100,US-83,69468
SC,Greer,33.792186,-79.683242,3.0857,QUIKTRIP #1110,"I-85, EXIT 60 & US-101",69469
TX,Corpus Christi,27.8006,-97.3964,3.104,Circle K #2741501,"I-37, EXIT 3A",69471
AL,Shorter,32.3957,-85.9216,3.2207,LOVES TRAVEL STOP #577,"I-85, EXIT 22",69474
OK,Guthrie,34.312401,-94.96127,2.9657,GUTHRIE TRAVEL CENTER,I-35 EXT 138C,69475
MO,Bevier,39.332556,-93.285427,3.439,LOVES TRAVEL STOP #621,US-36 & SR-110,69477
ND,New Town,47.4995,-98.134012,3.5623,VAN HOOK TRAVEL CENTER,US-23,69480
AR,Jonesboro,33.787351,-92.54077,3.439,LOVES TRAVEL STOP #607,"US-63, EXIT 40 & SR-463",69483
WI,Adams,45.733249,-87.931214,3.274,KWIK TRIP #774,SR-13,69484
TX,San Augustine,30.013311,-98.366402,3.159,7-ELEVEN #41036,US-96,69485
NC,Seaboard,34.400654,-78.597595,3.299,DUCK THRU FOOD STORE #42,SR-186 & SR-305,69486
TX,Schertz,29.5522,-98.264,2.794,CIRCLE K #2742034,"I-35, EXIT 176",69487
SC,Bennettsville,34.145127,-82.824419,3.399,SPRINT FOODS #728,SR-38,69489
UT,Mona,38.897091,-110.459493,3.429,GOOD 2 GO #418,"I-15, EXIT 273 & US-54 & US-91",69492
LA,Port Allen,30.4527,-91.2085,3.0657,TMI FUEL STOP,SR 1,69494
OK,Muskogee,36.065342,-98.296564,3.0323,QUIKTRIP #72,US-69 & US-62,69495
IN,Knightstown,41.290602,-87.784749,3.949,LOVES TRAVEL STOP #601,"I-70, EXIT 115 & SR-109",69496
IL,Casey,40.390633,-91.21849,3.3323,MACH ONE FOOD SHOP #10,"I-70 & EXIT 129, SR-49",69497
IN,Hanna,40.102367,-86.302396,3.499,HANKS TRUCK STOP,US-39 & US-30,69499
TX,Odessa,31.919193,-97.042873,3.5157,ROAD RANGER #271,"I-20, EXIT 108",69500
ID,Jerome,45.11693,-116.393534,3.4323,VALLEY COUNTRY STORE,"I-84, EXIT 16B & SR-79",69501
MN,Plainview,47.100336,-93.34431,3.624,KWIK TRIP #245,SR-42,69504
WI,Mukwonago,44.321484,-89.007684,3.3373,KWIK TRIP #282,"I-43, EXIT 43 & SR-83",69505
WI,Oak Creek,43.192072,-89.678273,3.719,KWIK TRIP #290,"I-94/US-41, EXIT 321",69506
WI,Berlin,44.568543,-91.584155,3.4257,KWIK TRIP #777,SR-49 & CR-F,69508
MI,Caro,42.75603,-85.091977,3.399,CLARK #3121,SR-46 & SR-24,69510
TX,Lubbock,33.5779,-101.8552,3.3323,LOVES TRAVEL STOP #589,"I-27/US-87, EXIT 8 & FM-2641",69512
WI,Abbotsford,45.133249,-88.07239,3.4523,KWIK TRIP #885,WI-29 EXIT 132,69513
TX,Midland,32.025075,-95.684049,3.5657,Flying J #1033,"I-20, EXIT 138 & SR-158",69514
PA,Perryopolis,41.514281,-76.353873,3.9157,SPEEDWAY #2908,SR-51,69520
IA,Nevada,43.311539,-94.084055,2.989,CASEYS #3319,"US-30, EXIT 158",69521
KS,Ottawa,37.097188,-98.552957,3.1723,FUEL EXPRESSO 17,"I-35 & EXIT 187, SR-68",69522
NH,Concord,44.152492,-71.237425,3.659,CONCORD XTRAMART,"I-93, EXIT 17 & US-4",69524
TX,Dilley,28.665,-99.177,3.0657,DILLEY TRUCK STOP,"I-35 & EXIT 85, FM 117",69525
TX,Santo,30.719193,-95.366402,2.9173,STRIPES 7FLEET #42469,"I-20, US-80 EXIT 15A",69526
MI,Fowlerville,43.35603,-84.809624,3.749,Exxon,"I-96, EXIT 129",69527
IA,Cedar Rapids,43.48801,-91.331114,3.5323,KWIK STAR #283,"I-380/US-218/SR-27, EXIT 13",69528
TX,San Antonio,29.4241,-98.4936,2.999,CIRCLE K #2741030,"I-35, EXIT 160",69530
IA,Clear Lake,42.417421,-94.71935,3.079,Kwik Star#223,"I-35, EXIT 194 & US-18/SR-122",69531
ID,Caldwell,43.6629,-116.6874,3.579,JACKSONS FOOD STORE #147,"I-84, EXIT 27/US-20 & SR-19",69532
GA,Cairo,33.09356,-81.640133,3.424,CAIRO TRAVEL CENTER,US-84/SR-38,69534
TX,Nixon,32.472134,-98.13699,3.079,7-ELEVEN #40802,US-87,69536
TX,Vega,31.825075,-97.731108,3.3057,PILOT #1027,US-385 & CR-E,69541
IL,Alsip,40.002398,-89.153784,3.475,PILOT #1030,"I-57, EXIT 353",69542
TX,Italy,32.472134,-98.13699,3.1023,LOVES TRAVEL STOP #628,"I-35E, EXIT 386 & FM-1134",69545
MN,Hinckley,45.182689,-95.938427,3.3523,KWIK TRIP #186,"I-35, EXIT 183",69546
WI,Menasha,42.956778,-88.019449,3.4907,KWIK TRIP #297,"US-10, WI-441",69547
MN,South Saint Paul,47.017983,-94.050192,3.6073,KWIK TRIP #178,"I-494, EXIT 64B & SR-156",69549
MN,Duluth,46.029748,-94.72078,3.499,KWIK TRIP #273,"I-35, EXIT 251B & SR-23",69550
IL,Oswego,41.320045,-87.689078,3.269,SPEEDWAY #2120,US-30,69553
IN,Greenfield,38.820014,-86.63769,3.599,SPEEDWAY #8047,"I-70, EXIT 104 & SR-9",69554
TX,San Antonio,29.4241,-98.4936,2.914,CIRCLE K #2741070,FM-1560,69558
MN,Ellendale,45.429748,-92.338427,3.499,CASEYS #3424,"I-35, EXIT 26 & SR-30",69559
NM,Albuquerque,35.0844,-106.6504,3.5207,LOVES TRAVEL STOP #614,"I-40, EXIT 149",69560
TN,Knoxville,35.9606,-83.9207,3.2657,SPEEDWAY #7156,"I-40/75, EXIT 374 & SR-131",69561
MI,Lansing,44.720736,-84.89786,3.699,SPEEDWAY #8796,"I-496, EXIT 11",69562
KY,Lexington,38.0406,-84.5037,3.149,SPEEDWAY #9651,"I-75, EXIT 104",69563
TN,Baxter,35.353727,-84.65411,3.0657,SPEEDWAY #7106,"I-40, EXIT 280 & SR-56",69564
MI,Holland,44.7325,-82.903742,4.049,PILOT #1021,"I-196, EXIT 49",69565
IL,Joliet,39.002398,-89.965549,3.799,PILOT TRAVEL CENTER #1024,"I-80, EXIT 132B & SR-53",69566
MN,Moose Lake,45.641513,-94.456074,3.319,KWIK TRIP #166,"I-35, EXIT 214",69567
WI,Milton,45.450896,-89.09592,3.399,KWIK TRIP #295,SR-26 & SR-59,69568
MN,Detroit Lakes,44.206219,-92.02078,3.499,CENEX CONVENIENCE,SR-34 & CR-21,69570
MD,Hagerstown,40.42277,-77.128572,3.559,AC & T GARLAND GROH,I-81 EXIT 7B,69572
WV,Falling Waters,38.461814,-79.233865,3.849,AC & T Falling Waters,"I-81, EXIT 23",69573
WI,Menomonie,44.227367,-90.825332,3.579,LOVES TRAVEL STOP #622,"I-94, EXIT 45 & CR-B",69574
MD,Cumberland,40.046299,-78.946219,4.249,LOVES TRAVEL STOP #537,"I-68, EXIT 46 & US-220/SR-144",69575
OK,Atoka,34.3787,-96.1283,3.499,PILOT #498,US-69/75 & SR-7,69576
OK,Seiling,35.794754,-98.26127,3.149,GORES TRAVEL PLAZA,US-270/SR-3,69580
NY,La Fayette,43.559844,-73.333345,4.299,BYRNE DAIRY #22,"I-81, EXIT 15 & US-20",69581
OK,Valliant,35.982989,-97.467152,3.099,LOVES TRAVEL STOP #648,US-70,69584
KY,Sadieville,38.36814,-85.243596,3.139,LOVES TRAVEL STOP #618,"I-75, EXIT 136 & SR-32",69585
IL,Mattoon,41.825928,-88.059666,3.399,LAMBOS #3,"I-57, EXIT 190A & SR-16",69587
TX,Mesquite,32.519193,-98.578167,2.9657,FUEL CITY,"I-30, EXIT 52B & US-80",69588
OK,Guthrie,34.312401,-94.96127,3.319,LOVES TRAVEL STOP #604,I-35 EXIT 157 & SR-33,69589
OK,Union City,36.877107,-97.873035,3.3757,LOVES TRAVEL STOP #654,US-81,69590
FL,Bonita Springs,27.148632,-82.966195,3.539,REBEL PLUS #841,"I-75, EXIT 116 & CR-865",69591
IN,Indianapolis,39.7684,-86.1581,3.799,SPEEDWAY #6131,"I-465, EXIT 49",69592
IL,Plainfield,41.143575,-89.612608,3.309,SPEEDWAY #8480,US-30 & CR-36,69594
TN,Columbia,34.0007,-81.0348,3.359,SPEEDWAY #7176,US-31/SR-6,69595
IL,Des Plaines,39.696516,-89.41849,3.394,SPEEDWAY #4250,SR-72,69596
PA,Uniontown,41.726046,-76.018579,3.9157,SPEEDWAY #2918,US-119,69597
OH,Berea,40.547607,-81.609033,3.499,SPEEDWAY #8133,SR-237,69598
PA,Monroeville,40.749576,-76.353873,3.9923,One9 SPEEDWAY #2917,SR-48 & SR-130,69599
OK,Texhoma,36.782989,-98.402446,3.509,LOVES TRAVEL STOP #638,US-54,69601
MN,Ogilvie,45.606219,-95.709016,3.371,CASEYS #3305,SR-23 & SR-47,69605
TX,Carthage,32.1571,-94.3358,3.139,PANOLA PINES PLAZA,I-59,69607
TX,Mission,31.083899,-98.013461,3.099,STRIPES,FM 1924,69608
NE,Shelby,42.107723,-96.371023,3.399,CUBBYS #2104,CR-131,69611
TX,Encinal,32.213311,-96.866402,3.539,ROAD RANGER #272,"I-35, EXIT 39 & SR-44",69612
PA,York Springs,39.98487,-77.006814,4.299,RUTTERS #36,US-15 & SR-234,69614
NE,Valley,42.119488,-98.365141,3.3457,LOVES TRAVEL STOP #631,US-275/SR-64,69615
OH,Lebanon,41.135842,-81.167856,3.399,FLYING J #552,"I-71, EXIT 32 & SR-350",69616
KS,Holcomb,39.238365,-97.705898,3.729,LOVES TRAVEL STOP #656,US-50/400,69618
TX,Converse,29.5122,-98.314,2.9357,Circle K #2741096,"I-10/US-90, EXIT 591 & FM-1518",69621
PA,Leola,42.078987,-77.500931,4.199,RUTTERS #34,US-30 & SR-23,69625
MO,West Plains,37.685497,-93.532486,3.419,CASEYS #2860,US-160 & FM-6070,69626
TX,Rio Grande City,30.942722,-97.748755,2.9957,STRIPES #40601,US-83 & FM-2360,69627
VT,Swanton,44.498817,-70.884215,3.539,SWANTON MOBIL,"I-89, EXIT 21 & SR-78",69629
LA,Mansfield,30.034666,-93.358981,3.019,MANSFIELD TRAVEL PLAZA,SR-175 & SR-509,69630
AL,Huntsville,31.612553,-86.111718,2.9773,Circle K #2709300,US-72/SR-2,69632
TX,Clint,30.542722,-98.595814,2.8023,ONE9 EXPRESS FUEL,"I-10, EXIT 42 & FM-1110",69633
IL,Wilmington,39.414163,-89.436137,3.4715,PETRO WILMINGTON,"I-55, EXIT 240",69636
IL,Carol Stream,39.73181,-90.794961,3.764,PILOT #1041,SR-64 & CR-23,69637
TX,Alice,29.625075,-98.278167,2.899,Tex-Best #524,SR-44 E,69643
AZ,Quartzsite,34.394465,-112.040045,3.369,Arco One9,"I-10, EXIT 19",69646
IL,Batavia,39.790633,-89.347902,3.649,SPEEDWAY #6207,SR-25,69647
OH,Burbank,41.288783,-81.909033,3.2323,BP-GIANT OIL #440,"I-71, EXIT 204 & SR-83",69648
PA,Harrisville,40.643693,-78.806814,3.434,SPEEDWAY #2921,"I-80, EXIT 29 & SR-8",69649
OK,Lindsay,34.606518,-95.102446,3.0907,LOVES TRAVEL STOP #074,SR-19 & SR-76,69651
IN,Plymouth,39.961191,-85.667102,3.849,LOVES TRAVEL STOP #633,US-30,69652
CO,Burlington,37.877458,-105.284633,3.889,LOVES TRAVEL STOP #644,"I-70, EXIT 437 & US-385",69653
OK,Nowata,36.147695,-98.084799,3.399,LOVES TRAVEL STOP #636,US-169,69654
VT,Ferrisburgh,43.663523,-73.248921,3.599,JIFFY MART,US-7 & SR-22A,69657
IA,Missouri Valley,40.829186,-93.131114,3.424,Missouri Travel,"I-29, EXIT 75 & US-30",69658
SC,Rock Hill,35.133363,-81.995007,3.134,QUIKTRIP #1092,"I-77, EXIT 77 & US-21/SR-5",69659
TX,Brownwood,31.260369,-99.266402,2.9623,STRIPES 7FLEET #42472,US-377,69662
TX,Eagle Pass,28.7091,-100.4996,3.199,STRIPES #2484,SR-480 & FM-1021,69663
TX,Lampasas,31.707428,-96.301696,2.9157,7-ELEVEN #40544,US-281,69664
TX,Maxwell,29.919193,-97.395814,3.1523,7-ELEVEN #40587,SR-21 & FM-150,69666
MO,Sikeston,38.956085,-93.550133,3.549,LOVES TRAVEL STOP #643,"I-55/57, EXIT 66A & US-60",69668
TX,Midland,32.025075,-95.684049,3.5557,LOVES TRAVEL STOP #623,"I-20/SR-349, EXIT 131",69669
NY,Canaan,42.465726,-73.050992,3.984,LOVES TRAVEL STOP #611,"I-90, EXIT B3 & SR-22",69670
KS,Scott City,37.450129,-94.970604,3.6373,LOVES TRAVEL STOP #655,US-83 & SR-96,69671
TX,Pecos,31.4229,-103.4932,3.379,STRIPES 7FLEET #42507,US-285,69672
TX,Roanoke,30.578016,-97.484049,2.9757,QUIKTRIP #1863,"SEC HWY 114, I-35",69673
TN,Clinton,34.330198,-87.195286,2.9957,WEIGLES #64,"I-75, EXIT 122 & SR-61",69674
GA,Alpharetta,32.999443,-83.33425,3.349,SPEEDWAY #8495,"US-19/SR-400, EXIT 12",69676
FL,Davenport,27.595691,-80.972077,3.5523,LOVES TRAVEL STOP #627,US-27 & SR-54,69679
IL,Bridgeview,39.684751,-90.989078,3.799,PILOT #1042,I-55 EXIT 283,69680
AL,Lincoln,40.8136,-96.7026,3.154,PILOT #1549,"I-20, EXIT168 & SR-77",69681
TN,Pioneer,35.671374,-87.707051,3.0257,PILOT #1577,"I-75, EXIT 141 & SR-63",69682
IL,Chicago,41.8781,-87.6298,3.619,GOOD TO GO #88,"I-55, EXIT 283",69683
WI,Schofield,44.509719,-90.913567,3.424,KWIK TRIP #140,"SR-29, EXIT 177",69684
IL,Virginia,38.908281,-86.912608,3.739,CASEYS #3472,SR-125 & SR-78,69686
IN,Monon,40.043544,-88.049454,3.779,CASEYS #3470,US-421 & SR-16,69687
IL,Farmer City,41.578869,-91.21849,3.339,CASEYS #3431,US-150 & SR-54,69688
UT,Ogden,38.94415,-113.247728,3.439,MAVERIK COUNTRY STORE #527,"US-89, EXIT 405",69693
UT,Wellsville,40.791208,-113.230081,3.444,MAVERIK COUNTRY STORE #533,US-91 & SR-101,69694
UT,Draper,40.579444,-109.735963,3.4457,MAVERIK COUNTRY STORE #488,"I-15/US-89, EXIT 288",69695
UT,Logan,41.250032,-110.635963,3.4307,MAVERIK COUNTRY STORE #531,"I-80/15, EXIT 305D",69696
OK,Vinita,36.206518,-96.373035,3.059,KUM & GO #0891,I-44 (EASTBOUND),69698
TX,Austin,30.2672,-97.7431,2.9323,CIRCLE K #2741552,"SR-969, SR-130, EXIT 444",69699
NE,Fremont,37.5483,-121.9886,3.319,PUMP & PANTRY #48,US-30 & SR-25,69701
TN,Dandridge,37.23608,-84.512933,3.259,SPEEDWAY #7159,"I-40/SR-66, EXIT 412",69702
TX,Laredo,27.5306,-99.4803,2.9023,CIRCLE K #2741831,"I-35, EXIT 8B & SR-20",69703
LA,Ida,31.622901,-90.253099,3.059,SUPER S TRAVEL PLAZA,"I-49, EXIT 241",69707
TX,Nacogdoches,30.072134,-95.472285,3.139,TA Express #289,US-59,69708
TX,Dumas,31.83684,-97.925226,3.4157,LOVES TRAVEL STOP #626,US-287,69709
NE,Sidney,42.484194,-97.147494,3.4723,LOVES TRAVEL STOP #625,"I-80, EXIT 59 & SR-17J",69710
FL,Jacksonville,30.3322,-81.6557,3.3715,PILOT TRAVEL CENTER #1047,"I-295, EXIT 25",69711
OR,Boardman,43.71908,-122.45035,3.5223,LOVES TRAVEL STOP #650,"I-84/US-30, EXIT 159",69712
TX,Teague,31.978016,-98.86052,3.4823,EAGLE #56,"I-45, Exit 189",69713
NE,Superior,42.084194,-97.147494,3.3623,CASEYS #2712,SR-8/SR-14,69715
PA,Altoona,40.5187,-78.3947,3.529,SHEETZ #033,"I-99/US-220, EXIT 41 & SR-865",69719
FL,South Bay,29.183926,-82.383842,3.799,PILOT #1046,US-27 & SR-80,69720
MO,Brookfield,39.485497,-91.308956,3.249,MFA,US-36,69721
IL,Hampshire,40.143575,-89.824372,3.369,SPEEDWAY #5036,I-90 & US-20,69723
MO,Gallatin,39.756085,-90.797192,3.299,PETRO-CARD 24 #910880,SR-6/13,69727
MO,Queen City,39.014909,-93.638368,3.249,MFA OIL,US-63 & HWY E,69729
MO,Nevada,39.309026,-92.66778,3.349,PETRO-CARD 24 #910561,"I-49, EXIT 102A",69731
MO,Sedalia,39.56785,-93.373662,3.249,PETRO-CARD 24 #911043,US-65,69732
MO,Chillicothe,38.873732,-90.14425,3.289,PETRO-CARD 24 #910200,US-65 & BUS US-36,69735
VA,Meadowview,38.575219,-76.855262,3.599,LOVES TRAVEL STOP #613,"I-81, EXIT 24 & SR-80",69740
AZ,Tolleson,32.959171,-113.275339,3.569,LOVES TRAVEL STOP #659,"I-10, EXIT 133B",69741
OK,Enid,36.594754,-98.155388,3.7873,LOVES TRAVEL STOP #630,US-412/64,69742
KS,Belleville,39.767776,-95.394133,3.8157,LOVES TRAVEL STOP #647,US-81,69743
KS,Liberal,39.944247,-95.800015,3.6657,LOVES TRAVEL STOP #632,US-54 & US-83,69744
NM,Santa Rosa,38.4404,-122.7141,3.4623,PILOT #1070,"I-40/US-54, EXIT 277 & US-84",69745
IA,De Soto,42.346833,-91.684055,3.099,Maverik Country Store #5014,I-80 E EXIT 110 & HWY169,69746
IN,Fort Wayne,41.0793,-85.1394,3.604,SUNOCO,I-69 & YS HWY 30,69747
IN,Fort Wayne,41.0793,-85.1394,3.5973,SUNOCO,SR-930 E,69748
TX,New Braunfels,29.703,-98.1245,2.859,CIRCLE K #2704041,"I-35, EXIT 183",69750
MO,Purdy,37.991379,-93.320721,3.349,MFA,CR-37,69751
SC,Charleston,34.721598,-82.859713,3.4157,PILOT #1082,"I-526, EXIT 19",69755
UT,Salt Lake City,40.7608,-111.891,3.3823,MAVERIK COUNTRY STORE #537,I-215 EXIT 21,69758
UT,Fillmore,39.932385,-112.400669,3.3873,MAVERIK COUNTRY STORE #538,I-15 & SR-99,69764
IN,Howe,39.137661,-85.102396,3.899,7-ELEVEN #40509,I-90/80 EB,69765
OH,Anna,39.00643,-83.673739,3.029,Marathon,"I-75, EXIT 99 & SR-119",69766
NY,Limestone,43.32455,-74.992169,3.159,SASSYS TRUCK STOP,"I-86, EXIT 23 & US-219",69770
TX,San Antonio,29.4241,-98.4936,3.099,CIRCLE K #2741825,"I-410, EXIT 2 & FM-2536",69772
IL,Bolingbrook,40.837692,-87.036137,3.639,Bolingbrook Mart,"I-55, EXIT 269",69780
NY,Waterloo,43.10102,-73.015698,3.999,BYRNE DAIRY #14,SR-414 & SR-318,69782
PA,Bethel,39.78487,-78.506814,3.3273,SHEETZ #603,"I-78 US-22, EXIT 13 & SR-501",69783
MN,Saint Cloud,46.93563,-94.756074,3.2773,KWIK TRIP #158,US-10 & SR-23,69784
TX,Quanah,29.672134,-96.125226,3.849,LOVES TRAVEL STOP #662,US-287 & SR-285,69785
AR,Blytheville,34.975586,-93.352535,3.4557,LOVES TRAVEL STOP #671,"I-55, EXIT 63 & US-61",69786
MO,Harrisonville,39.626673,-91.608956,3.429,LOVES TRAVEL STOP #616,"I-49, EXIT 158",69787
MO,Bridgeton,38.720791,-90.14425,3.1207,LOVES TRAVEL STOP #612,"SR-370, EXIT 9 & SR-141",69788
FL,Hawthorne,26.336867,-80.848548,3.789,LOVES TRAVEL STOP #620,US-301 & SR-20,69789
TN,Dyersburg,34.789021,-85.642345,3.4023,LOVES TRAVEL STOP #641,I-155/US-412 EXIT 13 & SR-78,69790
TX,Stratford,32.272134,-98.189932,3.499,PILOT #1083,US-287 & US-54,69791
MO,Springfield,39.7817,-89.6501,3.3823,FLYING J #1061,"I-44, EXIT 72",69792
MN,Saint Cloud,46.93563,-94.756074,3.2107,KWIK TRIP #149,US-10,69797
KS,Norton,39.603071,-95.376486,3.109,LOVES TRAVEL STOP #060,US-36 & US-283,69798
AZ,Winslow,35.0242,-110.6974,3.2357,MAVERIK COUNTRY STORE #387,"I-40, EXIT 253",69799
NE,Alliance,40.872429,-98.029847,3.259,MAVERIK COUNTRY STORE #502,US-385 & SR-2,69800
NV,Carson City,38.566456,-117.240668,3.589,MAVERIK COUNTRY STORE #409,"I-580, EXIT 41 & SR-531",69801
IL,Channahon,39.755339,-87.847902,3.274,THORNTONS #319,"I-55, EXIT 248 & US-6",69803
WI,Pewaukee,45.662661,-91.107684,3.449,KWIK TRIP #184,"I-94, EXIT 293",69804
MN,Elk River,45.582689,-93.256074,3.2973,KWIK TRIP #162,"I-94, EXIT 202",69809
OK,Marlow,36.53593,-98.914211,3.0157,Chisholm Corner #16,US-81 & SR-7,69811
PA,Shippensburg,40.408399,-77.465637,3.2857,SHEETZ #608,"I-81, EXIT 24 & CR-696",69813
TX,Sterling City,30.460369,-98.172285,3.224,Allsup's #2454,US-87 & SR-163,69814
MT,Miles City,45.63369,-109.563177,3.4973,CENEX ZIP TRIP #75,"I-94/US-12, EXIT 138 & US-59",69815
TX,Lubbock,33.5779,-101.8552,2.9507,STRIPES #42503,"I-27, EXIT 1",69816
MS,Lake,31.865175,-87.76399,3.1623,LOVES TRAVEL STOP #639,"I-20, EXIT 96",69817
OK,Okmulgee,34.924166,-97.996564,3.2173,LOVES TRAVEL STOP #675,US-75,69818
IN,Marion,39.972955,-84.872984,3.569,FLYING J #1086,SR-18 & SR-5,69819
IA,Manson,42.746833,-94.101702,3.299,CUBBYS #304,SR-7,69820
TX,Haltom City,29.83684,-95.43699,2.9657,FUEL CITY HALTOM CITY,"I-35W, EXIT 52B & TX-121",69821
IN,Terre Haute,41.149426,-88.490631,3.949,LOVES TRAVEL STOP #664,US-41,69823
LA,Port Barre,30.034666,-91.62957,3.124,LOVES TRAVEL STOP #663,US-190 & LA-103,69824
MN,Sauk Rapids,44.865042,-94.067839,3.3023,KWIK TRIP #154,MN-15,69825
TN,White House,34.906669,-88.483521,3.159,LOVES TRAVEL STOP #629,I-65 EXIT 108 & SR-76,69826
WI,Menomonie,44.227367,-90.825332,3.499,KWIK TRIP #164,US-12/SR-29,69827
PA,Hamburg,40.549576,-76.300931,3.8657,RUTTERS #69,"I-78/US-22, EXIT 29 & SR-61",69830
MS,Gulfport,31.935764,-91.381637,3.144,LOVES TRAVEL STOP #595,"I-10, EXIT 28 & SR-49",69832
OK,Watts,34.912401,-98.649505,3.3473,LOVES TRAVEL STOP #658,US-412,69833
CO,Eads,39.089223,-103.166986,3.4757,LOVES TRAVEL STOP #653,US-287,69835
IL,South Holland,40.13181,-89.471431,3.454,LOVES TRAVEL STOP #606,"I-94, EXIT 73B & US-6",69837
NE,Gretna,40.037135,-96.918082,2.9207,KUM & GO #0370,"I-80, EXIT 439 & SR-370",69840
OK,Sapulpa,36.430048,-96.002446,3.2323,KUM & GO #0863,"I-44, EXIT 215 & SR-97",69842
CO,Craig,39.80687,-104.10228,3.459,Maverik Country Store #5013,US-40 & SR-13,69845
IA,Guttenberg,41.158598,-95.284055,3.599,KWIK STAR #145,US-52,69847
WI,Rhinelander,44.603837,-91.054743,3.4523,KWIK TRIP #173,SR-17,69848
IA,Des Moines,41.5868,-93.625,3.0723,KUM & GO #0539,"I-80 E, & SR-415 EXIT 135",69850
IL,Belvidere,41.684751,-87.494961,3.849,SPEEDWAY #3995,I-90,69851
MN,Two Harbors,46.606219,-91.914898,3.499,KWIK TRIP #141,SR-61,69852
WI,Poynette,44.745014,-89.148861,3.789,LOVES TRAVEL STOP #637,"I-39, EXIT 115 & CR-CS",69854
IA,Floyd,42.876245,-92.972291,3.649,LOVES TRAVEL STOP #670,US-18,69855
SC,Cayce,32.556892,-83.124419,3.3973,LOVES TRAVEL STOP #657,"I-77, EXIT 5 & SR-48",69856
TX,Elmendorf,31.272134,-98.86052,2.8923,TEX-BEST #528,US-181,69858
LA,Livingston,29.881725,-90.870746,3.1657,BIG BOSS TRAVEL PLAZA,I-12 EXIT 22,69859
IL,Marion,41.567104,-89.242019,3.159,HUCKS FOOD & FUEL #379,"I-57, EXIT 53",69861
KS,Pleasanton,28.9669,-98.517,3.199,CASEYS #3503,US-69/SR-52,69862
NV,Wells,39.131162,-117.275962,3.4157,GOLDEN GATE,I-80 EXIT 352A & US-93,69863
VA,Lanexa,36.575219,-79.272909,3.659,7-ELEVEN #40036,SR-33 & SR-632,69865
OH,Oregon,38.924077,-82.138444,3.609,CIRCLE K #4705720,"I-280, EXIT 7 & SR-2",69870
TX,Bastrop,30.142722,-98.472285,2.954,CIRCLE K #2741595,SR-71 & FM-1209,69871
WI,Marshfield,43.168543,-89.907684,3.479,KWIK TRIP #142,"US-10, EXIT 186 & SR-13",69873
IL,Jacksonville,30.3322,-81.6557,3.539,LOVES TRAVEL STOP #687,"I-72, EXIT 64 & US-67",69874
NE,Norfolk,36.8508,-76.2859,3.3157,LOVES TRAVEL STOP #680,US-81,69875
IA,Ellsworth,43.017421,-95.160526,3.689,LOVES TRAVEL STOP #684,"I-35, EXIT 133 & SR-175",69876
MO,New London,38.285497,-91.114839,3.2357,LOVES TRAVEL STOP #669,US-61 & SR-19,69877
IL,Bensenville,38.955339,-87.177313,3.379,SPEEDWAY #7412,SR-83 & SR-19,69878
IN,Indianapolis,39.7684,-86.1581,3.319,SPEEDWAY #3700,I-70 EXIT 77,69879
IL,Franklin Park,39.284751,-90.600843,3.354,Speedway #6809,"I-290, EXIT 13A",69880
